overlap_id,provider_a,item_a,title_a,provider_b,item_b,title_b,match_method,confidence,same_carrier_hash_verified,notes
OVL-0186,TextGrid GRETIL,TG-GRE-0247,Āṅgirasasmṛti,Original GRETIL catalogue,GRE-00759,Angirasa-Smrti (input by Oliver Hellwig),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0187,TextGrid GRETIL,TG-GRE-0248,"Dharmasūtra, 1-3 with Maskari's commentary Gautamasmṛtibhāṣya",Original GRETIL catalogue,GRE-00755,"Gautama-Dharmasutra, Adhy. 1-3, with Maskari's commentary (input by members of the Sansknet project)",EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0188,TextGrid GRETIL,TG-GRE-0249,Dharmasūtra,Original GRETIL catalogue,GRE-00754,Gautama-Dharmasutra (input by Nobuyuki Watase),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0189,TextGrid GRETIL,TG-GRE-0250,Bṛhaspatismṛti (vyavahārakaṇḍa),Original GRETIL catalogue,GRE-00760,Brhaspati-Smrti: Vyavaharakanda (input by Yasuke Ikari and Akihiko Akamatsu),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0190,TextGrid GRETIL,TG-GRE-0251,Manusmṛti,Original GRETIL catalogue,GRE-00762,Manu-Smriti (input by Michio Yano and Yasuke Ikari),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0191,TextGrid GRETIL,TG-GRE-0253,Kādambarīkathāsāra,Original GRETIL catalogue,GRE-00419,Abhinanda: Kadambarikathasara [giving the story of Bana's Kadambari] (input by Harunaga Isaacson),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0192,TextGrid GRETIL,TG-GRE-0254,Rāmacaritamahākāvye,Original GRETIL catalogue,GRE-00420,"Abhinanda: Ramacaritamahakavya, 1-3 (in progress; input by Harunaga Isaacson)",EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0193,TextGrid GRETIL,TG-GRE-0255,Amaruśataka,Original GRETIL catalogue,GRE-00421,Amarusataka (input by …),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0194,TextGrid GRETIL,TG-GRE-0256,Vallālacarita,Original GRETIL catalogue,GRE-00422,Anandabhatta: Vallalacarita [ = Ballalacarita] (input by Oliver Hellwig),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0195,TextGrid GRETIL,TG-GRE-0257,Dhvanyāloka with Abhinavagupta's Locana and Rāmaśāraka's Bālapriya,Original GRETIL catalogue,GRE-00387,"Anandavardhana: Dhvanyaloka, with Abhinavagupta's Locana and Ramasaraka's Balapriya (input by members of the Sansknet project)",EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0196,TextGrid GRETIL,TG-GRE-0258,Dhvanyāloka (also known as Sahṛdayaloka),Original GRETIL catalogue,GRE-00386,"Anandavardhana: Dhvanyaloka, with Abhinavagupta's Locana (input by Rajani Arjun Shankar, revised by Jan Brzezinski)",EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0197,TextGrid GRETIL,TG-GRE-0259,Vairāgyaśatakam,Original GRETIL catalogue,GRE-00423,Appayadiksita: Vairagyasataka (input by Dhaval Patel),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0198,TextGrid GRETIL,TG-GRE-0260,Buddhacarita,Original GRETIL catalogue,GRE-00425,Asvaghosa: Buddhacarita [alternative Version] (input by members of the Sanskrit Buddhist Canon Input Project),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0199,TextGrid GRETIL,TG-GRE-0261,Buddhacarita,Original GRETIL catalogue,GRE-00424,Asvaghosa: Buddhacarita (input by Peter Schreiner),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0200,TextGrid GRETIL,TG-GRE-0262,Saundarānanda,Original GRETIL catalogue,GRE-00426,Asvaghosa: Saundarananda-mahakavya (input by N.N.),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0201,TextGrid GRETIL,TG-GRE-0263,Saundarānanda,Original GRETIL catalogue,GRE-00427,Asvaghosa: Saundarananda-mahakavya [alternative version] (input by members of the Sanskrit Buddhist Canon Input Project),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0202,TextGrid GRETIL,TG-GRE-0264,Harṣacarita,Original GRETIL catalogue,GRE-00428,Bana: Harsacarita,EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0203,TextGrid GRETIL,TG-GRE-0265,"Harṣacarita, Pariśiṣṭa",Original GRETIL catalogue,GRE-00428,Bana: Harsacarita,EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0204,TextGrid GRETIL,TG-GRE-0267,Bhallaṭaśataka,Original GRETIL catalogue,GRE-00430,Bhallata: Bhallatasataka (input by Somadeva Vasudeva),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0205,TextGrid GRETIL,TG-GRE-0268,Kāvyālaṃkāra,Original GRETIL catalogue,GRE-00388,Bhamaha: Kavyalamkara (input by Dominic Goodall),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0206,TextGrid GRETIL,TG-GRE-0269,"Nāṭyaśāstra 1-16, 18-30, 33, 35-37",Original GRETIL catalogue,GRE-00413,"Bharata: Natyasastra (input by Padmakar Dadegaonkar, Sowmya Krishnapur, Haresh Bakshi)",EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0207,TextGrid GRETIL,TG-GRE-0270,Kirātārjunīya,Original GRETIL catalogue,GRE-00431,Bharavi: Kiratarjuniya (input by Harunaga Isaacson),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0208,TextGrid GRETIL,TG-GRE-0271,Dūtavākya,Original GRETIL catalogue,GRE-00475,Bhasa: Dutavakya (input by Yves Codet),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0209,TextGrid GRETIL,TG-GRE-0272,Svapnavāsavadatta,Original GRETIL catalogue,GRE-00476,Bhasa: Svapnavasavadatta (input by Matthias Ahlborn),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0210,TextGrid GRETIL,TG-GRE-0273,"Śatakatraya (1. Nītiśataka, 2. Śṛṅgāraśataka, 3. Vairāgyaśataka)",Original GRETIL catalogue,GRE-00492,"Bhartrhari: Satakatraya [1. Nitisataka, 2. Srngarasataka, 3. Vairagyasataka] (input by Jan K. Brzezinski)",EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0211,TextGrid GRETIL,TG-GRE-0274,Veṇīsaṃhāra,Original GRETIL catalogue,GRE-00477,Bhattanarayana: Venisamhara (input by Yves Codet),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0212,TextGrid GRETIL,TG-GRE-0275,Rāvaṇavadha (= Bhaṭṭikāvya),Original GRETIL catalogue,GRE-00432,"Bhatti: Ravanavadha [ = ""Bhattikavya""] (input by …)",EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0213,TextGrid GRETIL,TG-GRE-0276,Caurapañcāśikā,Original GRETIL catalogue,GRE-00433,Bilhana: Caurapancasika (input by Somadeva Vasudeva),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0214,TextGrid GRETIL,TG-GRE-0277,Bṛhatkathāślokasaṃgraha,Original GRETIL catalogue,GRE-00485,Budhasvamin: Brhatkathaslokasamgraha (input by Andreas Bigger),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0215,TextGrid GRETIL,TG-GRE-0278,Chandoviciti,Original GRETIL catalogue,GRE-00415,Chandoviciti (input by Klaus Wille),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0216,TextGrid GRETIL,TG-GRE-0279,Kuṭṭanīmata,Original GRETIL catalogue,GRE-00434,Damodaragupta: Kuttanimata (input by Csaba Dezso and Dominic Goodall),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0217,TextGrid GRETIL,TG-GRE-0280,Daśakumāracarita,Original GRETIL catalogue,GRE-00435,Dandin: Dasakumaracarita (input by members of the Sansknet Project),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0218,TextGrid GRETIL,TG-GRE-0281,"Daśakumāracarita, 3, 5-6",Original GRETIL catalogue,GRE-00436,"Dandin: Dasakumaracarita, Ucchvasas 3, 5 & 6 (input by …)",EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0219,TextGrid GRETIL,TG-GRE-0282,Kāvyādarśa 1-2,Original GRETIL catalogue,GRE-00389,"Dandin: Kavyadarsa, Paricchedas 1 & 2 (input by Somadeva Vasudeva)",EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0220,TextGrid GRETIL,TG-GRE-0283,Kāvyādarśa 3,Original GRETIL catalogue,GRE-00391,"Dandin: Kavyadarsa, Pariccheda 3 (input by Dragomir Dimitrov)",EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0221,TextGrid GRETIL,TG-GRE-0284,"Kāvyādarśa, 1, 2.1-144, 2.310-368",Original GRETIL catalogue,GRE-00390,"Dandin: Kavyadarsa, Paricchedas 1; 2.1-144, 310-368 (input by Reinhold Grünendahl)",EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0222,TextGrid GRETIL,TG-GRE-0285,Daśarūpaka 1-4,Original GRETIL catalogue,GRE-00414,Dhananjaya [Dhanamjaya]: Dasarupaka (input by Masahiro Takano),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0223,TextGrid GRETIL,TG-GRE-0286,Pavanadūta,Original GRETIL catalogue,GRE-00437,Dhoyi (12th cent.): Pavanaduta (input by Harunaga Isaacson),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0224,TextGrid GRETIL,TG-GRE-0287,Dramatic Fragments (buddhist),Original GRETIL catalogue,GRE-00478,Dramatic Fragments (input by Klaus Wille),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0225,TextGrid GRETIL,TG-GRE-0288,Ghaṭakarparakāvya with Abhinavagupta's Ghaṭakarparavivṛti,Original GRETIL catalogue,GRE-00439,"Ghatakarparakavya, with Abhinavagupta's Ghatakarparavivrti (input by Daniele Cuneo)",EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0226,TextGrid GRETIL,TG-GRE-0289,Āryāsaptaśatī,Original GRETIL catalogue,GRE-00440,Govardhana (12th. cent.): Aryasaptasati (input by Jan Brzezinski),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0227,TextGrid GRETIL,TG-GRE-0290,Pradeśasaṃgraha,Original GRETIL catalogue,GRE-00500,Govind Kaul: Pradesasamgraha (input by Katrin Züfle),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0228,TextGrid GRETIL,TG-GRE-0291,Nāgānanda,Original GRETIL catalogue,GRE-00479,Harsadeva: Naganandanataka (input by members of the Sanskrit Buddhist Canon Input Project),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0229,TextGrid GRETIL,TG-GRE-0292,Priyadarśikā,Original GRETIL catalogue,GRE-00480,"Harsadeva: Priyadarsika (input by a Paris-3 Sorbonne-Nouvelle University group of Master students in Indology : Pilar Altinier, Dominique Fradkine, Cl‚mentine Peroumal-Delavigne, Carmen Sylvia Spiers, checked and supervised by Nalini Balbir)",EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0230,TextGrid GRETIL,TG-GRE-0293,Ratnāvalīnāṭikā,Original GRETIL catalogue,GRE-00481,Harsadeva: Ratnavalinatika (input by Martin Straube),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0231,TextGrid GRETIL,TG-GRE-0294,Hetvābhāsadaśaka,Original GRETIL catalogue,GRE-00465,Prince of Kotilingapura: Hetvabhasadasaka (input by Venkata Raghavan),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0232,TextGrid GRETIL,TG-GRE-0295,Prāṇābharaṇa with autoentary,Original GRETIL catalogue,GRE-00441,"Jagannatha: Pranabharana, with auto-commentary (input by Dhaval Patel)",EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0233,TextGrid GRETIL,TG-GRE-0296,Sudhālaharī,Original GRETIL catalogue,GRE-00442,Jagannatha: Sudhalahari (input by Dhaval Patel),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0234,TextGrid GRETIL,TG-GRE-0297,Rasagaṅgādhara 1,Original GRETIL catalogue,GRE-00392,"Jagannatha Panditaraja: Rasagangadhara, Anana 1 (input by Timothy C. Cahill)",EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0235,TextGrid GRETIL,TG-GRE-0298,Mugdhopadeśa,Original GRETIL catalogue,GRE-00443,Jalhana: Mugdhopadesa (input by Somadeva Vasudeva),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0236,TextGrid GRETIL,TG-GRE-0299,Candrāloka,Original GRETIL catalogue,GRE-00393,"Jayadeva [alias Piyusavarsa]: Candraloka (input by Réginald Beyaert, revised by Pierre-Sylvain Filliozat)",EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0237,TextGrid GRETIL,TG-GRE-0300,Gītagovinda,Original GRETIL catalogue,GRE-00445,Jayadeva: Gitagovinda (input by Jan Brzezinski),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0238,TextGrid GRETIL,TG-GRE-0301,Gītagovinda,Original GRETIL catalogue,GRE-00444,Jayadeva: Gitagovinda [in pausa] (input by Jakub Cejka),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0239,TextGrid GRETIL,TG-GRE-0302,"Gopālacampū, P1-33, U1-3, U5-6, U29",Original GRETIL catalogue,GRE-00446,Jiva Gosvamin: Gopalacampu (input by Malika Das),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0240,TextGrid GRETIL,TG-GRE-0303,Saṃkalpakalpadruma,Original GRETIL catalogue,GRE-00447,Jiva Gosvamin: Samkalpakalpadruma [Sankalpakalpadruma] (input by …),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0241,TextGrid GRETIL,TG-GRE-0304,Vṛttamālāstuti,Original GRETIL catalogue,GRE-00416,Jnanasrimitra: Vrttamalastuti (input by Michael Hahn),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0242,TextGrid GRETIL,TG-GRE-0305,Rājataraṅginī,Original GRETIL catalogue,GRE-00499,(Pseudo-)Jonaraja: Rajatarangini (input by Walter Slaje),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0243,TextGrid GRETIL,TG-GRE-0306,Abhijñānaśakuntala,Original GRETIL catalogue,GRE-00482,Kalidasa: Abhijnanasakuntala (input by Muneo Tokunaga),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0244,TextGrid GRETIL,TG-GRE-0307,Kumārasaṃbhava,Original GRETIL catalogue,GRE-00448,Kalidasa: Kumarasambhava (input by Utz Podzeit),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0245,TextGrid GRETIL,TG-GRE-0308,Meghadūta-acc-Vallabhadeva,Original GRETIL catalogue,GRE-00450,"Kalidasa: Meghaduta, according to Vallabha's commentary (input by Asko Parpola)",EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0246,TextGrid GRETIL,TG-GRE-0309,Meghadūta,Original GRETIL catalogue,GRE-00451,Kalidasa: Meghaduta [alternative version] (input by …),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0247,TextGrid GRETIL,TG-GRE-0310,Meghadūta,Original GRETIL catalogue,GRE-00449,Kalidasa: Meghaduta (input by Asko Parpola),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0248,TextGrid GRETIL,TG-GRE-0311,"Raghuvaṃśa-kashm, 1-6",Original GRETIL catalogue,GRE-00453,"Kalidasa: Raghuvamsa (1-6) [Kashmirian text, as read by Vallabhadeva] (input by Dominic Goodall)",EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0249,TextGrid GRETIL,TG-GRE-0312,Raghuvaṃśa,Original GRETIL catalogue,GRE-00452,Kalidasa: Raghuvamsa (input by N.N.),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0250,TextGrid GRETIL,TG-GRE-0313,Ṛtusaṃhāra,Original GRETIL catalogue,GRE-00454,Kalidasa: Rtusamhara (input by Oliver Hellwig),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0251,TextGrid GRETIL,TG-GRE-0314,Śyāmalādaṇḍaka,Original GRETIL catalogue,GRE-00455,Kalidasa: Syamaladandaka (input by Dhaval Patel),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0252,TextGrid GRETIL,TG-GRE-0315,Vṛttaratnākara with Sulhaṇa's commentary Sukavihṛdayānandinī,Original GRETIL catalogue,GRE-00418,"Kedarabhatta: Vrttaratnakara, with Sulhana's Sukavihrdayanandini (input by Dhaval Patel)",EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0253,TextGrid GRETIL,TG-GRE-0316,Vṛttaratnākara,Original GRETIL catalogue,GRE-00417,Kedarabhatta: Vrttaratnakara (input by Masahiro Takano),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0254,TextGrid GRETIL,TG-GRE-0317,Bhāratamañjarī 6-19,Original GRETIL catalogue,GRE-00456,Ksemendra: Bharatamanjari (input by members of the Sansknet project),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0255,TextGrid GRETIL,TG-GRE-0318,Caturvargasaṃgraha,Original GRETIL catalogue,GRE-00493,Ksemendra: Caturvargasamgraha (input by Daniele Cuneo),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0256,TextGrid GRETIL,TG-GRE-0319,Darpadalana,Original GRETIL catalogue,GRE-00494,Ksemendra: Darpadalana (input by members of the Rasala team),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0257,TextGrid GRETIL,TG-GRE-0320,Kalāvilāsa,Original GRETIL catalogue,GRE-00457,Ksemendra: Kalavilasa (input by Somadeva Vasudeva),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0258,TextGrid GRETIL,TG-GRE-0321,Narmamālā,Original GRETIL catalogue,GRE-00458,Ksemendra: Narmamala (input by Martin Straube),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0259,TextGrid GRETIL,TG-GRE-0322,Sevyasevakopadeśaḥ,Original GRETIL catalogue,GRE-00495,Ksemendra: Sevyasevakopadesa (input by Daniele Cuneo),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0260,TextGrid GRETIL,TG-GRE-0323,Mukundamālā,Original GRETIL catalogue,GRE-00459,Kulasekhara: Mukundamala (input by Dhaval Patel),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0261,TextGrid GRETIL,TG-GRE-0324,Vakroktijīvita with Kuntaka's own commentary,Original GRETIL catalogue,GRE-00394,"Kuntaka: Vakroktijivita, with auto-commentary (input by members of the Sansknet project)",EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0262,TextGrid GRETIL,TG-GRE-0325,Gūḍhārthadīpikā commentary on Ghaṭakharparakāvya,Original GRETIL catalogue,GRE-00438,Ghatakarparakavya: Kusalamisra's Gudharthadipika (input by Walter Slaje),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0263,TextGrid GRETIL,TG-GRE-0326,Śivastuti,Original GRETIL catalogue,GRE-00460,Lankesvara: Sivastuti (input by Dhaval Patel),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0264,TextGrid GRETIL,TG-GRE-0327,Śiśupālavadha,Original GRETIL catalogue,GRE-00461,Magha: Sisupalavadha (input by members of the Sansknet project),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0265,TextGrid GRETIL,TG-GRE-0328,Mahāsubhāṣitasaṃgraha 1-9979,Original GRETIL catalogue,GRE-00496,"Mahasubhasitasamgraha, verses 1-9979 (input by …)",EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0266,TextGrid GRETIL,TG-GRE-0329,Mattavilāsaprahasana,Original GRETIL catalogue,GRE-00483,Mahendravarman I: Mattavilasaprahasana (input by Christian Ferstl),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
